ï»¿ID,Target,Tweet,Stance
"
2739",Legalization of Abortion,people pro life pro birth mother provide happens semst,FAVOR
"
2740",Legalization of Abortion,make human race behave undignified way gain attention furgison prideparade potus isi lgbt semst,NONE
"
2741",Legalization of Abortion,pro choice want kill living baby go right ahead semst,FAVOR
"
2742",Legalization of Abortion,remember living family waiting adopt aborted baby semst,AGAINST
"
2743",Legalization of Abortion,forrest grump large part difficult write imagine read fucking thing semst,NONE
"
2744",Legalization of Abortion,every human person inestimable worth created image likeness god st jpii semst,AGAINST
"
2745",Legalization of Abortion,wildchild anniejmj binghamrk jesus say trust thing put trust men world semst,NONE
"
2746",Legalization of Abortion,doctor used gun perform abortion would liberal opposed liberallogic semst,AGAINST
"
2747",Legalization of Abortion,saculsacul gvprayerwarrior guarantee destroyed trust god semst,NONE
"
2748",Legalization of Abortion,duty protect sanctity life first cell division last protectlife pjnet ctot ccot semst,AGAINST
"
2749",Legalization of Abortion,law passed scotus defy god law always child suffer god bless child promarriage semst,AGAINST
"
2750",Legalization of Abortion,spend care animal charity laudatosi semst,NONE
"
2751",Legalization of Abortion,aul tell mlk prolife lying gullible follower r likely misinformed uniteblue semst,NONE
"
2752",Legalization of Abortion,rt rob mcarthur justintrudeau try joining million slaughtered unborn child robbed right choose cdnpoli semst,AGAINST
"
2753",Legalization of Abortion,rt modernwerewolf anyone congratulate getting knocked throw damn shower reprojustice semst,NONE
"
2754",Legalization of Abortion,time make change boxing style u say gggboxing style still great defense beastmode boxing ximenez semst,NONE
"
2755",Legalization of Abortion,love win love truly win end abortion unborn baby deserve love semst,AGAINST
"
2756",Legalization of Abortion,u religious pro life u believe every life sacred semst,AGAINST
"
2757",Legalization of Abortion,nycanegirl premeditated taking innocent human life st degree murder know semst,AGAINST
"
2758",Legalization of Abortion,remember gate hell prevail gaymarriage semst,NONE
"
2759",Legalization of Abortion,yo decide set fire cause gay allowed married choice support semst,NONE
"
2760",Legalization of Abortion,nice euna safe contrally ten commandment thy shall kill itsnotonitsnotsafe semst,AGAINST
"
2761",Legalization of Abortion,parent left role teacher parent need skill reach child important semst,NONE
"
2762",Legalization of Abortion,peer pressure real parent also need get real lay fact right sex misleading shame u semst,NONE
"
2763",Legalization of Abortion,madisonfletch ok least yo hand smell like dick semst,NONE
"
2764",Legalization of Abortion,nice euna much try notion t st century killing lot semst,AGAINST
"
2765",Legalization of Abortion,ladysandersfarm love love term keep faith jesus anchor storm hebrew semst,NONE
"
2766",Legalization of Abortion,sentedcruz great job todayshow scotus eliminated year ago called murder child semst,AGAINST
"
2767",Legalization of Abortion,since usa killed via abortion time number ppl hitler considered responsible killing semst,AGAINST
"
2768",Legalization of Abortion,another scotus decision agree time away death penalty together semst,NONE
"
2769",Legalization of Abortion,seen october baby night cry thru whole thing cry movie touching adoption semst,AGAINST
"
2770",Legalization of Abortion,alietaeck courage living without fear courage scared death right thing anyway semst,NONE
"
2771",Legalization of Abortion,roe v wade prevented biggest crime spree predicted u history gun criminal gunsense semst,NONE
"
2772",Legalization of Abortion,lifenewshq would consider dispersal chemical weapon one kill child semst,AGAINST
"
2773",Legalization of Abortion,johnfugelsang surprised murder legal israel illegal civilized country like usa semst,AGAINST
"
2774",Legalization of Abortion,chadcottle million yr million yr way make decline yr making abortion criminal semst,AGAINST
"
2775",Legalization of Abortion,pregnancy crisis gift whether wanted someone else child unwanted chooselife adoption semst,AGAINST
"
2776",Legalization of Abortion,andrea provida another hypocrisy campaign animal right pro choice semst,AGAINST
"
2777",Legalization of Abortion,justice breyer et al think injection arm killer heinous word acidic saline executing unborn baby however semst,AGAINST
"
2778",Legalization of Abortion,corasherlock northanne fdelond cora ignore ire export problem uk mariestopes itwontgoaway repealthe th semst,NONE
"
2779",Legalization of Abortion,bernadette smyth ignorant thunder cunt life body business itsaballofcellsnotababy newsni semst,FAVOR
"
2780",Legalization of Abortion,scotus blocking part texas anti abortion law maybe call supreme tyrant tcot tgdn semst,AGAINST
"
2781",Legalization of Abortion,abortion law designed make harder get abortion abortion murder semst,AGAINST
"
2782",Legalization of Abortion,supremecourt roll week discover coffee something marriageequaility semst,NONE
"
2783",Legalization of Abortion,scotusblog thegoodgodabove already semst,NONE
"
2784",Legalization of Abortion,well win woman texas thank scotus texas semst,FAVOR
"
2785",Legalization of Abortion,time end deathpenalty united state wholelife semst,AGAINST
"
2786",Legalization of Abortion,abortion clinic back alley profit center air conditioning semst,AGAINST
"
2787",Legalization of Abortion,definitely scotus today landed woman texas clinic issue semst,FAVOR
"
2788",Legalization of Abortion,progress africanamericans check progress gay people check progress woman waiting waiting waiting semst,FAVOR
"
2789",Legalization of Abortion,happy hear scotus blocked closing abortion clinic tx appeal heard safelegalrare thinkprogress semst,FAVOR
"
2790",Legalization of Abortion,enilk chris doodisgirl thought tissue semst,AGAINST
"
2791",Legalization of Abortion,sweat killed cut victim extreme deadbeat parent innocent baby abortion scotusabortion semst,AGAINST
"
2792",Legalization of Abortion,jacelarson concerned woman health control stay outta lady part mr patrick semst,FAVOR
"
2793",Legalization of Abortion,abortion also want take away free birth control clinic poor semst,FAVOR
"
2794",Legalization of Abortion,supreme court justice fire week lovewins semst,NONE
"
2795",Legalization of Abortion,davebachman clifford msnbc know massively reduces abortion sex education access birth control semst,FAVOR
"
2796",Legalization of Abortion,legal make god honoring samesexmarriage themovie audacitymovie semst,NONE
"
2797",Legalization of Abortion,robert scalia alito thomas hereinafter r scat scotus equality semst,NONE
"
2798",Legalization of Abortion,blacklivesmatter protester wd rather spray paint confederate symbol concern w million black life lost semst,NONE
"
2799",Legalization of Abortion,stalbertcivc influence policy info presented whole given listed partner semst,NONE
"
2800",Legalization of Abortion,mass state house tomorrow planned parenthood sexual health lobby day reproductivejustice feminism semst,FAVOR
"
2801",Legalization of Abortion,everyone right choice either heaven hell promarriage profaith eternallifematters semst,AGAINST
"
2802",Legalization of Abortion,woman deliberately destroys fetus answerable murder st basil great semst,AGAINST
"
2803",Legalization of Abortion,american clearly support family planning cutting title x wrong protectprevention savetitlex semst,FAVOR
"
2804",Legalization of Abortion,donrients people killed gun people died sad many die daily abortion semst,AGAINST
"
2805",Legalization of Abortion,marthaplimpton monday twitter right wing troll sends video abortion reprorights semst,FAVOR
"
2806",Legalization of Abortion,also fuck give man right tell woman body want get abortion texas semst,FAVOR
"
2807",Legalization of Abortion,onlineforlife thank way beautifully communicate pro life message consistently blow away semst,AGAINST
"
2808",Legalization of Abortion,hiskindacrazy queentacobell thumperbunny abortion illegal would never judge woman making choice semst,FAVOR
"
2809",Legalization of Abortion,anti fox news mannymooncup lexinelli mattsears factsvsopinion hypocrisy saying lovewins supporting quitkillinggirls semst,NONE
"
2810",Legalization of Abortion,constitution kenya clear abortion demand illegal fida semst,AGAINST
"
2811",Legalization of Abortion,great day american especially texan scotus lovewins obamacare semst,FAVOR
"
2812",Legalization of Abortion,foxnews bristolsblog possible bristolpalin believe semst,NONE
"
2813",Legalization of Abortion,prolifers health right semst,FAVOR
"
2814",Legalization of Abortion,know anything right bodily autonomy describe think fetus take away semst,FAVOR
"
2815",Legalization of Abortion,scotus caused repression racism nation group people america dredscott marriage semst,NONE
"
2816",Legalization of Abortion,way sweden letaccess womangolf letsgooo semst,NONE
"
2817",Legalization of Abortion,rt paul yer man dail talking bullying bullying fine gael bullying member semst,NONE
"
2818",Legalization of Abortion,sassy gramma good point heart start beating day conception alive conception semst,AGAINST
"
2819",Legalization of Abortion,get rid daughter pretend never existed parenttrapplot semst,AGAINST
"
2820",Legalization of Abortion,prolife law kill woman real feminist prochoice calling u feminazi course argument fem semst,AGAINST
"
2821",Legalization of Abortion,thrilled announce opening satellite office right across street asu semst,AGAINST
"
2822",Legalization of Abortion,u fed law nothing prevent killing pre born child even til sec birth seriously address root cause semst,AGAINST
"
2823",Legalization of Abortion,way go mozambique thank recognizing equality allowed make choice semst,AGAINST
"
2824",Legalization of Abortion,im abortion stand opinion mass cell semst,AGAINST
"
2825",Legalization of Abortion,see big deal semst,AGAINST
"
2826",Legalization of Abortion,many way many people around world america really great satan gaymarriage drug wakeupamerica semst,AGAINST
"
2827",Legalization of Abortion,helenantanova turning racial thing kek semst,AGAINST
"
2828",Legalization of Abortion,stevenertelt gm gxpfan wife abortion young regret day semst,AGAINST
"
2829",Legalization of Abortion,karrattipaul chooseliferacer gov never go largest corporation murder little baby defund semst,AGAINST
"
2830",Legalization of Abortion,funk chris christy republican oh yeah he rino nra co ccot tgdn pjnet wakeupamerica semst,AGAINST
"
2831",Legalization of Abortion,scotus majority opinion substitute abortion capital punishment opinion texas clinic case semst,AGAINST
"
2832",Legalization of Abortion,settled abortion constitutional necessarily follows must mean carrying semst,AGAINST
